,rewards
2141,12.0
2142,9.0
2143,10.0
2144,11.0
2145,13.0
2146,15.0
2147,21.0
2148,9.0
2149,10.0
2150,10.0
2151,10.0
2152,11.0
2153,10.0
2154,10.0
2155,15.0
2156,10.0
2157,13.0
2158,11.0
2159,10.0
2160,17.0
2161,13.0
2162,13.0
2163,23.0
2164,17.0
2165,10.0
2166,11.0
2167,97.0
2168,91.0
2169,10.0
2170,10.0
2171,10.0
2172,21.0
2173,10.0
2174,10.0
2175,10.0
2176,10.0
2177,9.0
2178,11.0
2179,11.0
2180,10.0
2181,10.0
2182,10.0
2183,10.0
2184,10.0
2185,17.0
2186,10.0
2187,19.0
2188,10.0
2189,10.0
2190,10.0
2191,10.0
2192,101.0
2193,10.0
2194,19.0
2195,17.0
2196,103.0
2197,17.0
2198,13.0
2199,21.0
2200,117.0
2201,11.0
2202,10.0
2203,23.0
2204,9.0
2205,95.0
2206,10.0
2207,15.0
2208,9.0
2209,10.0
2210,10.0
2211,10.0
2212,23.0
2213,21.0
2214,10.0
2215,10.0
2216,10.0
2217,12.0
2218,9.0
2219,17.0
2220,10.0
2221,10.0
2222,25.0
2223,11.0
2224,90.0
2225,10.0
2226,10.0
2227,9.0
2228,11.0
2229,13.0
2230,10.0
2231,10.0
2232,11.0
2233,96.0
2234,13.0
2235,10.0
2236,27.0
2237,15.0
2238,13.0
2239,10.0
2240,9.0
2241,37.0
2242,10.0
2243,12.0
2244,10.0
2245,10.0
2246,21.0
2247,10.0
2248,9.0
2249,9.0
2250,17.0
2251,10.0
2252,19.0
2253,10.0
2254,11.0
2255,19.0
2256,10.0
2257,11.0
2258,15.0
2259,10.0
2260,13.0
2261,11.0
2262,10.0
2263,23.0
2264,10.0
2265,17.0
2266,21.0
2267,10.0
2268,31.0
2269,10.0
2270,10.0
2271,10.0
2272,10.0
2273,19.0
2274,17.0
2275,15.0
2276,11.0
2277,17.0
2278,10.0
2279,21.0
2280,10.0
2281,17.0
2282,11.0
2283,13.0
2284,94.0
2285,9.0
2286,10.0
2287,10.0
2288,10.0
2289,9.0
2290,11.0
2291,11.0
2292,11.0
2293,23.0
2294,10.0
2295,10.0
2296,13.0
2297,10.0
2298,10.0
2299,21.0
2300,21.0
2301,15.0
2302,10.0
2303,9.0
2304,10.0
2305,13.0
2306,23.0
2307,10.0
2308,11.0
2309,25.0
2310,10.0
2311,9.0
2312,13.0
2313,17.0
2314,11.0
2315,10.0
2316,10.0
2317,52.0
2318,86.0
2319,11.0
2320,9.0
2321,10.0
2322,10.0
2323,10.0
2324,21.0
2325,11.0
2326,11.0
2327,10.0
2328,10.0
2329,10.0
2330,15.0
2331,9.0
2332,10.0
2333,78.0
2334,11.0
2335,27.0
2336,17.0
2337,9.0
2338,9.0
2339,10.0
2340,11.0
2341,21.0
2342,31.0
2343,11.0
2344,10.0
2345,13.0
2346,12.0
2347,12.0
2348,70.0
2349,19.0
2350,10.0
2351,11.0
2352,77.0
2353,19.0
2354,10.0
2355,10.0
2356,9.0
2357,10.0
2358,12.0
2359,10.0
2360,10.0
2361,9.0
2362,34.0
2363,10.0
2364,10.0
2365,10.0
2366,11.0
2367,10.0
2368,10.0
2369,81.0
2370,19.0
2371,10.0
2372,10.0
2373,17.0
2374,10.0
2375,10.0
2376,10.0
2377,10.0
2378,10.0
2379,10.0
2380,17.0
2381,9.0
2382,10.0
2383,10.0
2384,11.0
2385,10.0
2386,13.0
2387,10.0
2388,11.0
2389,10.0
2390,19.0
2391,27.0
2392,10.0
2393,13.0
2394,17.0
2395,10.0
2396,12.0
2397,10.0
2398,17.0
2399,84.0
2400,25.0
2401,19.0
2402,10.0
2403,11.0
2404,10.0
2405,9.0
2406,14.0
2407,11.0
2408,10.0
2409,9.0
2410,17.0
2411,10.0
2412,10.0
2413,13.0
2414,16.0
2415,17.0
2416,10.0
2417,10.0
2418,24.0
2419,10.0
2420,10.0
2421,10.0
2422,9.0
2423,11.0
2424,19.0
2425,11.0
2426,13.0
2427,16.0
2428,17.0
2429,11.0
2430,10.0
2431,10.0
2432,10.0
2433,14.0
2434,9.0
2435,15.0
2436,15.0
2437,10.0
2438,10.0
2439,10.0
2440,10.0
2441,71.0
2442,23.0
2443,10.0
2444,13.0
2445,10.0
2446,61.0
2447,13.0
2448,16.0
2449,16.0
2450,10.0
2451,10.0
2452,10.0
2453,11.0
2454,17.0
2455,10.0
2456,11.0
2457,10.0
2458,19.0
2459,21.0
2460,9.0
2461,10.0
2462,13.0
2463,11.0
2464,9.0
2465,29.0
2466,21.0
2467,10.0
2468,33.0
2469,23.0
2470,17.0
2471,10.0
2472,13.0
2473,17.0
2474,10.0
2475,24.0
2476,10.0
2477,10.0
2478,10.0
2479,12.0
2480,13.0
2481,15.0
2482,41.0
2483,11.0
2484,82.0
2485,19.0
2486,10.0
2487,10.0
2488,12.0
2489,15.0
2490,10.0
2491,13.0
2492,15.0
2493,9.0
2494,10.0
2495,10.0
2496,21.0
2497,17.0
2498,19.0
2499,10.0
2500,9.0
2501,11.0
2502,9.0
2503,75.0
2504,9.0
2505,13.0
2506,23.0
2507,10.0
2508,24.0
2509,10.0
2510,10.0
2511,9.0
2512,11.0
2513,10.0
2514,10.0
2515,10.0
2516,18.0
2517,13.0
2518,10.0
2519,9.0
2520,10.0
2521,15.0
2522,22.0
2523,10.0
2524,10.0
2525,10.0
2526,9.0
2527,9.0
2528,15.0
2529,9.0
2530,10.0
2531,10.0
2532,27.0
2533,22.0
2534,12.0
2535,10.0
2536,10.0
2537,17.0
2538,13.0
2539,17.0
2540,10.0
2541,10.0
2542,9.0
2543,19.0
2544,15.0
2545,13.0
2546,10.0
2547,26.0
2548,20.0
2549,21.0
2550,13.0
2551,10.0
2552,14.0
2553,17.0
2554,23.0
2555,10.0
2556,10.0
2557,10.0
2558,10.0
2559,10.0
2560,10.0
2561,60.0
2562,10.0
2563,19.0
2564,9.0
2565,10.0
2566,9.0
2567,15.0
2568,21.0
2569,10.0
2570,10.0
2571,10.0
2572,9.0
2573,9.0
2574,11.0
2575,10.0
2576,10.0
2577,10.0
2578,10.0
2579,23.0
2580,15.0
2581,10.0
2582,10.0
2583,10.0
2584,10.0
2585,19.0
2586,10.0
2587,65.0
2588,10.0
2589,28.0
2590,10.0
2591,10.0
2592,17.0
2593,14.0
2594,17.0
2595,17.0
2596,21.0
2597,10.0
2598,10.0
2599,19.0
2600,9.0
2601,15.0
2602,11.0
2603,10.0
2604,10.0
2605,9.0
2606,10.0
2607,9.0
2608,9.0
2609,9.0
2610,10.0
2611,15.0
2612,10.0
2613,11.0
2614,9.0
2615,30.0
2616,55.0
2617,10.0
2618,10.0
2619,39.0
2620,17.0
2621,15.0
2622,23.0
2623,10.0
2624,10.0
2625,8.0
2626,23.0
2627,11.0
2628,10.0
2629,10.0
2630,10.0
2631,10.0
2632,9.0
2633,17.0
2634,10.0
2635,21.0
2636,11.0
2637,11.0
2638,17.0
2639,17.0
2640,19.0
2641,71.0
2642,11.0
2643,10.0
2644,10.0
2645,10.0
2646,16.0
2647,9.0
2648,10.0
2649,10.0
2650,24.0
2651,9.0
2652,17.0
2653,10.0
2654,9.0
2655,9.0
2656,13.0
2657,10.0
2658,10.0
2659,10.0
2660,10.0
2661,10.0
2662,29.0
2663,29.0
2664,11.0
2665,16.0
2666,10.0
2667,10.0
2668,11.0
2669,29.0
2670,9.0
2671,11.0
2672,10.0
2673,16.0
2674,9.0
2675,9.0
2676,10.0
2677,10.0
2678,10.0
2679,22.0
2680,11.0
2681,12.0
2682,24.0
2683,10.0
2684,10.0
2685,10.0
2686,10.0
2687,9.0
2688,10.0
2689,11.0
2690,10.0
2691,10.0
2692,9.0
2693,14.0
2694,56.0
2695,15.0
2696,10.0
2697,10.0
2698,11.0
2699,9.0
2700,132.0
2701,10.0
2702,10.0
2703,11.0
2704,10.0
2705,11.0
2706,10.0
2707,10.0
2708,9.0
2709,11.0
2710,90.0
2711,8.0
2712,10.0
2713,77.0
2714,10.0
2715,58.0
2716,10.0
2717,8.0
2718,9.0
2719,10.0
2720,9.0
2721,19.0
2722,69.0
2723,10.0
2724,9.0
2725,90.0
2726,11.0
2727,11.0
2728,9.0
2729,34.0
2730,50.0
2731,10.0
2732,10.0
2733,10.0
2734,8.0
2735,9.0
2736,10.0
2737,11.0
2738,10.0
2739,10.0
2740,29.0
2741,9.0
2742,10.0
2743,10.0
2744,8.0
2745,64.0
2746,68.0
2747,36.0
2748,8.0
2749,8.0
2750,9.0
2751,11.0
2752,30.0
2753,10.0
2754,10.0
2755,9.0
2756,9.0
2757,50.0
2758,83.0
2759,80.0
2760,69.0
2761,50.0
2762,8.0
2763,52.0
2764,118.0
2765,9.0
2766,44.0
2767,8.0
2768,23.0
2769,9.0
2770,9.0
2771,9.0
2772,24.0
2773,78.0
2774,10.0
2775,10.0
2776,10.0
2777,76.0
2778,99.0
2779,60.0
2780,52.0
2781,9.0
2782,14.0
2783,61.0
2784,66.0
2785,60.0
2786,15.0
2787,8.0
2788,15.0
2789,15.0
2790,9.0
2791,11.0
2792,8.0
2793,8.0
2794,14.0
2795,64.0
2796,10.0
2797,10.0
2798,9.0
2799,12.0
2800,10.0
2801,13.0
2802,59.0
2803,9.0
2804,16.0
2805,9.0
2806,64.0
2807,10.0
2808,11.0
2809,12.0
2810,9.0
2811,11.0
2812,10.0
2813,9.0
2814,9.0
2815,68.0
2816,9.0
2817,18.0
2818,9.0
2819,10.0
2820,10.0
2821,75.0
2822,86.0
2823,10.0
2824,10.0
2825,9.0
2826,98.0
2827,10.0
2828,10.0
2829,10.0
2830,9.0
2831,9.0
2832,10.0
2833,11.0
2834,9.0
2835,10.0
2836,9.0
2837,9.0
2838,10.0
2839,15.0
2840,9.0
2841,10.0
2842,10.0
2843,10.0
2844,11.0
2845,10.0
2846,10.0
2847,10.0
2848,9.0
2849,10.0
2850,8.0
2851,10.0
2852,10.0
2853,8.0
2854,11.0
2855,9.0
2856,15.0
2857,10.0
2858,10.0
2859,10.0
2860,9.0
2861,11.0
2862,8.0
2863,13.0
2864,9.0
2865,10.0
2866,82.0
2867,53.0
2868,10.0
2869,10.0
2870,9.0
2871,10.0
2872,10.0
2873,10.0
2874,8.0
2875,10.0
2876,9.0
2877,10.0
2878,8.0
2879,10.0
2880,9.0
2881,10.0
2882,10.0
2883,10.0
2884,10.0
2885,10.0
2886,10.0
2887,10.0
2888,9.0
2889,10.0
2890,10.0
2891,10.0
2892,10.0
2893,9.0
2894,11.0
2895,10.0
2896,10.0
2897,9.0
2898,10.0
2899,9.0
2900,10.0
2901,11.0
2902,10.0
2903,10.0
2904,10.0
2905,27.0
2906,9.0
2907,10.0
2908,10.0
2909,10.0
2910,10.0
2911,9.0
2912,10.0
2913,11.0
2914,10.0
2915,10.0
2916,10.0
2917,15.0
2918,10.0
2919,10.0
2920,12.0
2921,23.0
2922,10.0
2923,10.0
2924,10.0
2925,14.0
2926,9.0
2927,9.0
2928,10.0
2929,9.0
2930,11.0
2931,10.0
2932,10.0
2933,17.0
2934,10.0
2935,28.0
2936,10.0
2937,9.0
2938,11.0
2939,11.0
2940,10.0
2941,11.0
2942,11.0
2943,10.0
2944,11.0
2945,10.0
2946,11.0
2947,13.0
2948,10.0
2949,11.0
2950,10.0
2951,10.0
2952,10.0
2953,9.0
2954,12.0
2955,10.0
2956,10.0
2957,10.0
2958,10.0
2959,10.0
2960,10.0
2961,10.0
2962,9.0
2963,10.0
2964,10.0
2965,10.0
2966,10.0
2967,10.0
2968,11.0
2969,27.0
2970,10.0
2971,10.0
2972,25.0
2973,10.0
2974,10.0
2975,9.0
2976,10.0
2977,10.0
2978,10.0
2979,13.0
2980,10.0
2981,10.0
2982,11.0
2983,10.0
2984,11.0
2985,23.0
2986,10.0
2987,10.0
2988,10.0
2989,10.0
2990,10.0
2991,10.0
2992,9.0
2993,10.0
2994,9.0
2995,10.0
2996,10.0
2997,10.0
2998,10.0
2999,10.0
3000,10.0
3001,11.0
3002,10.0
3003,10.0
3004,9.0
3005,10.0
3006,10.0
3007,10.0
3008,10.0
3009,9.0
3010,10.0
3011,10.0
3012,10.0
3013,10.0
3014,10.0
3015,10.0
3016,10.0
3017,10.0
3018,10.0
3019,9.0
3020,10.0
3021,9.0
3022,10.0
3023,11.0
3024,26.0
3025,10.0
3026,10.0
3027,10.0
3028,10.0
3029,10.0
3030,10.0
3031,10.0
3032,10.0
3033,13.0
3034,10.0
3035,10.0
3036,10.0
3037,9.0
3038,10.0
3039,10.0
3040,11.0
3041,11.0
3042,10.0
3043,10.0
3044,10.0
3045,10.0
3046,10.0
3047,11.0
3048,10.0
3049,10.0
3050,10.0
3051,10.0
3052,10.0
3053,9.0
3054,10.0
3055,10.0
3056,10.0
3057,12.0
3058,11.0
3059,10.0
3060,9.0
3061,28.0
3062,9.0
3063,10.0
3064,10.0
3065,10.0
3066,25.0
3067,10.0
3068,10.0
3069,11.0
3070,11.0
3071,37.0
3072,10.0
3073,10.0
3074,15.0
3075,10.0
3076,21.0
3077,12.0
3078,23.0
3079,11.0
3080,15.0
3081,10.0
3082,9.0
3083,10.0
3084,10.0
3085,11.0
3086,11.0
3087,10.0
3088,10.0
3089,11.0
3090,10.0
3091,10.0
3092,10.0
3093,10.0
3094,10.0
3095,10.0
3096,11.0
3097,10.0
3098,10.0
3099,10.0
3100,10.0
3101,10.0
3102,10.0
3103,11.0
3104,12.0
3105,12.0
3106,10.0
3107,10.0
3108,10.0
3109,10.0
3110,10.0
3111,10.0
3112,9.0
3113,10.0
3114,11.0
3115,10.0
3116,17.0
3117,10.0
3118,30.0
3119,10.0
3120,22.0
3121,10.0
3122,28.0
3123,18.0
3124,10.0
3125,9.0
3126,10.0
3127,16.0
3128,16.0
3129,11.0
3130,10.0
3131,16.0
3132,10.0
3133,21.0
3134,14.0
3135,28.0
3136,23.0
3137,12.0
3138,10.0
3139,9.0
3140,10.0
3141,9.0
3142,9.0
3143,21.0
3144,11.0
3145,37.0
3146,14.0
3147,9.0
3148,11.0
3149,15.0
3150,16.0
3151,10.0
3152,10.0
3153,10.0
3154,10.0
3155,21.0
3156,10.0
3157,24.0
3158,11.0
3159,10.0
3160,10.0
3161,10.0
3162,10.0
3163,11.0
3164,10.0
3165,10.0
3166,10.0
3167,10.0
3168,10.0
3169,12.0
3170,9.0
3171,10.0
3172,10.0
3173,10.0
3174,10.0
3175,9.0
3176,12.0
3177,24.0
3178,10.0
3179,9.0
3180,10.0
3181,10.0
3182,10.0
3183,10.0
3184,11.0
3185,10.0
3186,10.0
3187,9.0
3188,28.0
3189,10.0
3190,14.0
3191,10.0
3192,10.0
3193,9.0
3194,10.0
3195,10.0
3196,12.0
3197,12.0
3198,24.0
3199,13.0
3200,9.0
3201,10.0
3202,10.0
3203,10.0
3204,10.0
3205,10.0
3206,11.0
3207,10.0
3208,10.0
3209,10.0
3210,10.0
3211,10.0
3212,14.0
3213,10.0
3214,10.0
3215,11.0
3216,11.0
3217,11.0
3218,12.0
3219,12.0
3220,10.0
3221,18.0
3222,10.0
3223,10.0
3224,10.0
3225,10.0
3226,9.0
3227,10.0
3228,13.0
3229,52.0
3230,9.0
3231,10.0
3232,10.0
3233,11.0
3234,10.0
3235,10.0
3236,10.0
3237,13.0
3238,18.0
3239,17.0
3240,9.0
3241,10.0
3242,19.0
3243,10.0
3244,10.0
3245,10.0
3246,10.0
3247,10.0
3248,10.0
3249,11.0
3250,10.0
3251,10.0
3252,9.0
3253,10.0
3254,11.0
3255,9.0
3256,10.0
3257,10.0
3258,11.0
3259,11.0
3260,10.0
3261,10.0
3262,10.0
3263,10.0
3264,9.0
3265,14.0
3266,10.0
3267,9.0
3268,10.0
3269,10.0
3270,10.0
3271,10.0
3272,25.0
3273,27.0
3274,11.0
3275,10.0
3276,10.0
3277,10.0
3278,16.0
3279,10.0
3280,10.0
3281,10.0
3282,11.0
3283,10.0
3284,11.0
3285,16.0
3286,10.0
3287,10.0
3288,10.0
3289,10.0
3290,10.0
3291,10.0
3292,9.0
3293,9.0
3294,10.0
3295,10.0
3296,9.0
3297,10.0
3298,11.0
3299,10.0
3300,10.0
3301,10.0
3302,10.0
3303,10.0
3304,9.0
3305,9.0
3306,11.0
3307,10.0
3308,16.0
3309,9.0
3310,10.0
3311,10.0
3312,11.0
3313,10.0
3314,10.0
3315,11.0
3316,10.0
3317,11.0
3318,9.0
3319,10.0
3320,10.0
3321,10.0
3322,10.0
3323,13.0
3324,26.0
3325,10.0
3326,10.0
3327,10.0
3328,10.0
3329,10.0
3330,12.0
3331,10.0
3332,10.0
3333,10.0
3334,10.0
3335,11.0
3336,12.0
3337,23.0
3338,11.0
3339,9.0
3340,10.0
3341,10.0
3342,10.0
3343,36.0
3344,11.0
3345,10.0
3346,9.0
3347,10.0
3348,8.0
3349,9.0
3350,16.0
3351,9.0
3352,11.0
3353,9.0
3354,10.0
3355,10.0
3356,27.0
3357,12.0
3358,31.0
3359,11.0
3360,11.0
3361,10.0
3362,10.0
3363,10.0
3364,10.0
3365,11.0
3366,11.0
3367,9.0
3368,27.0
3369,10.0
3370,9.0
3371,10.0
3372,10.0
3373,10.0
3374,10.0
3375,11.0
3376,10.0
3377,11.0
3378,10.0
3379,9.0
3380,29.0
3381,17.0
3382,22.0
3383,9.0
3384,9.0
3385,10.0
3386,9.0
3387,26.0
3388,10.0
3389,9.0
3390,10.0
3391,11.0
3392,10.0
3393,11.0
3394,13.0
3395,12.0
3396,10.0
3397,9.0
3398,11.0
3399,12.0
3400,13.0
3401,10.0
3402,9.0
3403,23.0
3404,10.0
3405,24.0
3406,11.0
3407,13.0
3408,10.0
3409,10.0
3410,10.0
3411,10.0
3412,10.0
3413,10.0
3414,12.0
3415,23.0
3416,13.0
3417,26.0
3418,26.0
3419,16.0
3420,28.0
3421,43.0
3422,33.0
3423,13.0
3424,8.0
3425,10.0
3426,9.0
3427,9.0
3428,10.0
3429,14.0
3430,11.0
3431,11.0
3432,10.0
3433,9.0
3434,12.0
3435,10.0
3436,10.0
3437,10.0
3438,10.0
3439,14.0
3440,10.0
3441,10.0
3442,10.0
3443,11.0
3444,10.0
3445,10.0
3446,10.0
3447,10.0
3448,10.0
3449,10.0
3450,10.0
3451,27.0
3452,11.0
3453,14.0
3454,11.0
3455,9.0
3456,10.0
3457,10.0
3458,10.0
3459,10.0
3460,10.0
3461,11.0
3462,10.0
3463,11.0
3464,11.0
3465,23.0
3466,27.0
3467,27.0
3468,23.0
3469,28.0
3470,11.0
3471,11.0
3472,11.0
3473,26.0
3474,10.0
3475,11.0
3476,11.0
3477,10.0
3478,12.0
3479,15.0
3480,10.0
3481,10.0
3482,11.0
3483,12.0
3484,10.0
3485,11.0
3486,15.0
3487,10.0
3488,25.0
3489,17.0
3490,19.0
3491,10.0
3492,12.0
3493,9.0
3494,10.0
3495,12.0
3496,11.0
3497,12.0
3498,10.0
3499,12.0
3500,10.0
3501,19.0
3502,10.0
3503,12.0
3504,10.0
3505,10.0
3506,10.0
3507,11.0
3508,16.0
3509,10.0
3510,10.0
3511,11.0
3512,20.0
3513,11.0
3514,10.0
3515,12.0
3516,16.0
3517,10.0
3518,10.0
3519,12.0
3520,15.0
3521,15.0
3522,18.0
3523,14.0
3524,15.0
3525,19.0
3526,10.0
3527,10.0
3528,10.0
3529,10.0
3530,10.0
3531,15.0
3532,10.0
3533,17.0
3534,10.0
3535,10.0
3536,11.0
3537,28.0
3538,15.0
3539,15.0
3540,17.0
3541,11.0
3542,11.0
3543,11.0
3544,13.0
3545,10.0
3546,10.0
3547,10.0
3548,21.0
3549,11.0
3550,10.0
3551,32.0
3552,18.0
3553,10.0
3554,10.0
3555,12.0
3556,12.0
3557,14.0
3558,40.0
3559,16.0
3560,10.0
3561,22.0
3562,14.0
3563,10.0
3564,17.0
3565,9.0
3566,9.0
3567,16.0
3568,10.0
3569,11.0
3570,10.0
3571,10.0
3572,18.0
3573,17.0
3574,10.0
3575,16.0
3576,9.0
3577,9.0
3578,13.0
3579,36.0
3580,10.0
3581,10.0
3582,11.0
3583,15.0
3584,63.0
3585,37.0
3586,10.0
3587,10.0
3588,9.0
3589,40.0
3590,15.0
3591,14.0
3592,16.0
3593,10.0
3594,16.0
3595,15.0
3596,12.0
3597,36.0
3598,10.0
3599,47.0
3600,9.0
3601,10.0
3602,18.0
3603,11.0
3604,10.0
3605,10.0
3606,10.0
3607,11.0
3608,16.0
3609,16.0
3610,19.0
3611,10.0
3612,30.0
3613,9.0
3614,9.0
3615,9.0
3616,22.0
3617,11.0
3618,19.0
3619,16.0
3620,10.0
3621,16.0
3622,36.0
3623,20.0
3624,10.0
3625,38.0
3626,9.0
3627,14.0
3628,15.0
3629,18.0
3630,39.0
3631,9.0
3632,9.0
3633,17.0
3634,38.0
3635,10.0
3636,15.0
3637,12.0
3638,12.0
3639,8.0
3640,12.0
3641,10.0
3642,8.0
3643,12.0
3644,10.0
3645,15.0
3646,20.0
3647,59.0
3648,8.0
3649,8.0
3650,19.0
3651,10.0
3652,8.0
3653,8.0
3654,63.0
3655,17.0
3656,9.0
3657,9.0
3658,9.0
3659,20.0
3660,9.0
3661,17.0
3662,9.0
3663,8.0
3664,9.0
3665,9.0
3666,8.0
3667,9.0
3668,8.0
3669,8.0
3670,8.0
3671,10.0
3672,10.0
3673,9.0
3674,9.0
3675,9.0
3676,8.0
3677,8.0
3678,17.0
3679,12.0
3680,10.0
3681,11.0
3682,8.0
3683,8.0
3684,9.0
3685,9.0
3686,8.0
3687,9.0
3688,8.0
3689,9.0
3690,8.0
3691,9.0
3692,13.0
3693,8.0
3694,8.0
3695,10.0
3696,8.0
3697,10.0
3698,10.0
3699,10.0
3700,8.0
3701,9.0
3702,9.0
3703,9.0
3704,10.0
3705,13.0
3706,8.0
3707,9.0
3708,9.0
3709,9.0
3710,8.0
3711,9.0
3712,10.0
3713,10.0
3714,10.0
3715,8.0
3716,10.0
3717,9.0
3718,11.0
3719,9.0
3720,9.0
3721,10.0
3722,8.0
3723,8.0
3724,8.0
3725,9.0
3726,11.0
3727,11.0
3728,10.0
3729,9.0
3730,8.0
3731,9.0
3732,10.0
3733,10.0
3734,10.0
3735,8.0
3736,8.0
3737,9.0
3738,10.0
3739,10.0
3740,10.0
3741,10.0
3742,10.0
3743,8.0
3744,8.0
3745,8.0
3746,9.0
3747,11.0
3748,9.0
3749,9.0
3750,9.0
3751,10.0
3752,8.0
3753,8.0
3754,9.0
3755,10.0
3756,9.0
3757,10.0
3758,10.0
3759,9.0
3760,9.0
3761,10.0
3762,8.0
3763,8.0
3764,9.0
3765,9.0
3766,10.0
3767,9.0
3768,9.0
3769,11.0
3770,9.0
3771,8.0
3772,10.0
3773,9.0
3774,9.0
3775,10.0
3776,9.0
3777,9.0
3778,9.0
3779,10.0
3780,9.0
3781,9.0
3782,10.0
3783,14.0
3784,9.0
3785,10.0
3786,10.0
3787,11.0
3788,10.0
3789,9.0
3790,8.0
3791,10.0
3792,9.0
3793,10.0
3794,10.0
3795,10.0
3796,10.0
3797,10.0
3798,10.0
3799,10.0
3800,10.0
3801,10.0
3802,11.0
3803,10.0
3804,10.0
3805,10.0
3806,10.0
3807,9.0
3808,8.0
3809,23.0
3810,11.0
3811,9.0
3812,10.0
3813,10.0
3814,9.0
3815,10.0
3816,10.0
3817,11.0
3818,10.0
3819,10.0
3820,10.0
3821,10.0
3822,22.0
3823,10.0
3824,9.0
3825,10.0
3826,9.0
3827,9.0
3828,10.0
3829,10.0
3830,10.0
3831,10.0
3832,10.0
3833,9.0
3834,9.0
3835,10.0
3836,10.0
3837,9.0
3838,9.0
3839,9.0
3840,10.0
3841,10.0
3842,9.0
3843,10.0
3844,11.0
3845,10.0
3846,10.0
3847,9.0
3848,8.0
3849,10.0
3850,10.0
3851,8.0
3852,10.0
3853,10.0
3854,10.0
3855,10.0
3856,10.0
3857,10.0
3858,19.0
3859,71.0
3860,9.0
3861,10.0
3862,9.0
3863,9.0
3864,9.0
3865,10.0
3866,10.0
3867,10.0
3868,9.0
3869,10.0
3870,10.0
3871,10.0
3872,10.0
3873,10.0
3874,11.0
3875,10.0
3876,9.0
3877,10.0
3878,10.0
3879,10.0
3880,10.0
3881,10.0
3882,9.0
3883,10.0
3884,16.0
3885,55.0
3886,10.0
3887,10.0
3888,73.0
3889,10.0
3890,10.0
3891,19.0
3892,13.0
3893,11.0
3894,10.0
3895,9.0
3896,71.0
3897,10.0
3898,10.0
3899,10.0
3900,10.0
3901,10.0
3902,10.0
3903,9.0
3904,11.0
3905,59.0
3906,61.0
3907,61.0
3908,10.0
3909,10.0
3910,9.0
3911,10.0
3912,11.0
3913,10.0
3914,9.0
3915,15.0
3916,9.0
3917,11.0
3918,74.0
3919,57.0
3920,10.0
3921,16.0
3922,75.0
3923,69.0
3924,11.0
3925,12.0
3926,9.0
3927,10.0
3928,9.0
3929,12.0
3930,65.0
3931,9.0
3932,38.0
3933,9.0
3934,57.0
3935,9.0
3936,71.0
3937,86.0
3938,9.0
3939,10.0
3940,10.0
3941,10.0
3942,9.0
3943,62.0
3944,61.0
3945,10.0
3946,9.0
3947,10.0
3948,63.0
3949,9.0
3950,10.0
3951,62.0
3952,10.0
3953,10.0
3954,10.0
3955,10.0
3956,9.0
3957,9.0
3958,10.0
3959,9.0
3960,10.0
3961,9.0
3962,23.0
3963,15.0
3964,10.0
3965,26.0
3966,9.0
3967,11.0
3968,9.0
3969,30.0
3970,13.0
3971,11.0
3972,10.0
3973,9.0
3974,36.0
3975,9.0
3976,10.0
3977,64.0
3978,10.0
3979,9.0
3980,24.0
3981,10.0
3982,10.0
3983,10.0
3984,11.0
3985,10.0
3986,10.0
3987,20.0
3988,52.0
3989,32.0
3990,9.0
3991,9.0
3992,13.0
3993,9.0
3994,10.0
3995,9.0
3996,9.0
3997,10.0
3998,9.0
3999,9.0
4000,9.0
4001,64.0
4002,69.0
4003,26.0
4004,12.0
4005,9.0
4006,71.0
4007,10.0
4008,20.0
4009,9.0
4010,9.0
4011,9.0
4012,10.0
4013,21.0
4014,10.0
4015,29.0
4016,10.0
4017,10.0
4018,10.0
4019,9.0
4020,9.0
4021,9.0
4022,28.0
4023,9.0
4024,10.0
4025,9.0
4026,9.0
4027,10.0
4028,15.0
4029,10.0
4030,9.0
4031,10.0
4032,66.0
4033,10.0
4034,69.0
4035,8.0
4036,9.0
4037,22.0
4038,10.0
4039,10.0
4040,48.0
4041,40.0
4042,42.0
4043,10.0
4044,42.0
4045,9.0
4046,9.0
4047,10.0
4048,10.0
4049,10.0
4050,58.0
4051,10.0
4052,9.0
4053,10.0
4054,20.0
4055,10.0
4056,72.0
4057,9.0
4058,40.0
4059,18.0
4060,51.0
4061,10.0
4062,77.0
4063,10.0
4064,33.0
4065,9.0
4066,10.0
4067,10.0
4068,16.0
4069,16.0
4070,35.0
4071,11.0
4072,89.0
4073,11.0
4074,11.0
4075,62.0
4076,37.0
4077,28.0
4078,11.0
4079,10.0
4080,11.0
4081,11.0
4082,10.0
4083,10.0
4084,10.0
4085,9.0
4086,32.0
4087,8.0
4088,11.0
4089,61.0
4090,10.0
4091,9.0
4092,8.0
4093,30.0
4094,22.0
4095,11.0
4096,21.0
4097,14.0
4098,57.0
4099,45.0
4100,47.0
4101,9.0
4102,13.0
4103,73.0
4104,12.0
4105,11.0
4106,11.0
4107,49.0
4108,30.0
4109,13.0
4110,9.0
4111,11.0
4112,66.0
4113,71.0
4114,48.0
4115,9.0
4116,9.0
4117,8.0
4118,48.0
4119,38.0
4120,9.0
4121,32.0
4122,64.0
4123,9.0
4124,58.0
4125,11.0
4126,18.0
4127,24.0
4128,59.0
4129,12.0
4130,30.0
4131,34.0
4132,52.0
4133,62.0
4134,39.0
4135,16.0
4136,46.0
4137,28.0
4138,9.0
4139,44.0
